true_A,pred_A,feat_acc_type,feat_place,feat_place_feat,feat_A_move,feat_B_move
0,1.5464707612991333,0.02286097669486539,-0.009218697342713857,-0.009218697342713857,-0.28596821272967193,-0.6718299864923029
0,1.6487091779708862,0.023483398114331075,-0.007433358984329632,-0.007433358984329632,-0.25718905763318917,-0.7004195801805421
20,32.87276840209961,0.059552107898894306,0.1694148893079608,0.1694148893079608,-0.3992831531041931,-0.18593504603930283
100,82.02812957763672,-0.004009675495744463,0.016903485966025224,0.016903485966025224,0.11879426717106892,0.8554639204151975
0,1.4441906213760376,0.003963110711945079,-0.0016223765053961195,-0.0016223765053961195,-0.17712624921764794,-0.8094092425774306
20,24.161867141723633,0.014105288909609338,0.03789243729892297,0.03789243729892297,-0.6393986453612532,-0.286902194877869
0,4.758635997772217,0.0030695747736558497,-0.04587394225447775,-0.04587394225447775,-0.3335892471731625,-0.5915626019502406
0,1.4825178384780884,-0.0014742875508934534,-0.00043546897441889285,-0.00043546897441889285,-0.06032890549774939,-0.932364783851499
100,52.802894592285156,-0.005534127798754972,-0.0968917219902102,-0.0968917219902102,0.3273551697332019,0.5560841746142476
50,41.35441970825195,-0.03884742992001031,-0.07040748533287298,-0.07040748533287298,0.5388791129221114,-0.30385701945253357
40,39.14031982421875,-0.08163996213162714,-0.213832253271422,-0.213832253271422,0.02726495094170956,-0.6370107276965581
100,80.90705871582031,0.011181152058641184,-0.0060550574497958125,-0.0060550574497958125,0.09735317762848401,0.8843884354431378
70,74.31696319580078,-0.002834173847681845,-0.02434768420874235,-0.02434768420874235,0.06727993161187185,0.8951292777011689
60,69.6941146850586,0.04548784556801557,0.023721713507668846,0.023721713507668846,0.17702529225324137,0.7329171420600222
10,24.04501724243164,0.014340787724217785,-0.035843990583446936,-0.035843990583446936,0.08065226121626268,-0.8648275312129672
0,1.4503273963928223,0.0060866193857033275,0.0049326305833218,0.0049326305833218,-0.18576840088773677,-0.8016763794648175
60,66.48033142089844,0.044574968964838785,0.03301050716197308,0.03301050716197308,0.2008117574796759,0.691490214725257
0,2.025528907775879,0.01353849491174229,0.009671088490448131,0.009671088490448131,-0.8530409553458211,-0.11127994784496265
0,5.094188213348389,0.0001165536092162928,-0.04262926101154504,-0.04262926101154504,-0.3248534899549866,-0.6091531327576318
60,65.26815032958984,0.03243966196901846,0.013575570659071442,0.013575570659071442,0.19652747111160232,0.7385921844975301
70,5.148881912231445,-0.06942382512816198,-0.031573181154517314,-0.031573181154517314,0.12763401254812348,0.09645795908893143
60,44.63783645629883,0.08746599406960126,0.16107380675400193,0.16107380675400193,0.14551436133336448,-0.4285744177241912
20,19.199682235717773,-0.035043104719876976,0.08123342391916724,0.08123342391916724,-0.59925284953631,-0.2759482119689766
60,40.080963134765625,0.03999348543117069,-0.04611949367327628,-0.04611949367327628,0.42318485455756444,-0.4053203058398543
60,21.59642219543457,-0.06692968371665277,0.007513829362681341,0.007513829362681341,-0.16431229988995527,-0.713980579030315
0,2.0255353450775146,0.020248150000507472,0.010785143948343878,0.010785143948343878,-0.9006430494706009,-0.06767266166236362
60,69.98621368408203,0.053595606579176926,0.028416597486948348,0.028416597486948348,0.18014605495966243,0.7106062796688751
80,13.609883308410645,-0.011729051918872238,-0.02398834278209645,-0.02398834278209645,0.045331392527668476,-0.9170131923078438
20,10.789203643798828,-0.006489622021310312,-0.07784673939854923,-0.07784673939854923,-0.0477032972893036,-0.8202028634589157
80,56.421627044677734,0.04593335647396214,-0.06281147139125814,-0.06281147139125814,0.14027884370513843,0.5292663301227432
70,35.926273345947266,-0.14870688636781337,-0.15313866731815587,-0.15313866731815587,-0.09067551783245104,-0.26320069402847684
20,19.424243927001953,-0.023142215753327165,0.0607503677285007,0.0607503677285007,-0.6714516672340891,-0.24190549137950504
60,65.372314453125,0.031388163760003335,0.011355897287650695,0.011355897287650695,0.1921407110131715,0.7481116541002003
0,5.851117134094238,-0.015804601185623282,0.014730041754465082,0.014730041754465082,-0.20869646877470008,-0.736272316442586
60,67.2176742553711,0.04064074801850795,0.0319852089778305,0.0319852089778305,0.20096826693710457,0.6978101619882956
0,1.553412914276123,0.022352007658413508,-0.009740259926758551,-0.009740259926758551,-0.27507763797933227,-0.6833898918241429
40,35.64542770385742,0.03591677389796868,0.07204535503286498,0.07204535503286498,0.13099893980072932,-0.7000786785755146
20,18.710166931152344,0.0075685410408886525,0.033656652208737335,0.033656652208737335,-0.7460227299287341,-0.2076197936931628
0,2.08809494972229,-0.006385654740063684,0.003905335209987557,0.003905335209987557,-0.8774871371490494,-0.10261947260053979
100,50.488014221191406,-0.03549966063631054,-0.1332116644993007,-0.1332116644993007,0.3658757493234168,0.45947706831428387
40,33.496849060058594,-0.05111483873096177,0.09051154001583699,0.09051154001583699,0.011417886656650025,-0.7694174875098844
0,2.044358491897583,0.019420259242322803,0.010063254331217153,0.010063254331217153,-0.9020834729253233,-0.06745787966872432
40,12.01017951965332,0.001247687737580632,-0.0371537343517692,-0.0371537343517692,0.017870305219812525,-0.931681080484795
0,5.192277908325195,-0.005956329442858774,-0.05887177911893037,-0.05887177911893037,-0.2834376131564919,-0.6193569432480759
0,2.082488775253296,0.020573953192028028,0.010571974512993531,0.010571974512993531,-0.8955788528280763,-0.07310848876176855
70,27.607223510742188,-0.1203511549645511,-0.031028944866118957,-0.031028944866118957,-0.10440144284794056,-0.43488531492519333
0,1.474232792854309,0.0006812626757430145,0.0024304153882235917,0.0024304153882235917,-0.04699151461625235,-0.9466662544200366
0,1.5708072185516357,-0.0074804072290054185,-0.01347309915750766,-0.01347309915750766,-0.2534669094701464,-0.7216196803866689
40,1.8073863983154297,-0.004675070212780128,0.004908866013169638,0.004908866013169638,0.011078932216173011,-0.9714645628114916
0,1.5777488946914673,-0.005246458049219371,-0.012814149040038416,-0.012814149040038416,-0.24874025465100427,-0.72762483022815
20,32.913997650146484,0.10253740227392712,-0.016532987211472422,-0.016532987211472422,0.16958041915991098,-0.03839920927072196
40,10.93404769897461,0.01292499733060629,-0.04071134231386077,-0.04071134231386077,-0.017889103276365503,-0.9181935899027822
10,23.285369873046875,-0.004857934320316322,-0.03360830870704556,-0.03360830870704556,0.04808461985902592,-0.8890650880120322
20,18.931686401367188,-0.014330891453888515,0.06774240418952009,0.06774240418952009,-0.6342619938462215,-0.2761728406165697
0,2.0228636264801025,-0.004340679168902978,0.003155610805935227,0.003155610805935227,-0.8543448490826777,-0.12875603781753905
60,52.24983596801758,0.0409166235658698,-0.11372900244943907,-0.11372900244943907,0.3841669829793983,0.41250988610805733
100,53.159873962402344,0.13607416399756717,0.24668030424520415,0.24668030424520415,0.2914975420747028,0.2964953928911082
0,1.4903873205184937,0.009857540528315044,-0.0015978327348770238,-0.0015978327348770238,-0.23714517175391886,-0.747630074951967
10,27.81657600402832,-0.08274877331017687,-0.016850456641465103,-0.016850456641465103,-0.5339321100299687,0.1397500183995523
20,19.19297981262207,-0.026384934007621288,0.06537208223023848,0.06537208223023848,-0.6583441089699346,-0.24919544643102381
10,26.34192657470703,-0.05167540200591477,-0.018804269392186625,-0.018804269392186625,-0.6374516197165174,0.1205113160806475
60,68.8729019165039,0.01604793946754786,0.0076313563403302654,0.0076313563403302654,0.15474202303267925,0.8120977533361768
70,72.77080535888672,0.02003630781549411,-0.07509795833292095,-0.07509795833292095,0.13948803811287389,0.7418416189533347
60,69.1611099243164,0.03438300805841628,0.020700930013903298,0.020700930013903298,0.1775596178163941,0.7488598115492253
0,10.808370590209961,0.010261557016967153,-0.009165867468914015,-0.009165867468914015,0.03438666738480746,-0.9440428017580904
60,69.69937896728516,0.03182440620908306,0.014947932965434887,0.014947932965434887,0.16337996448315936,0.7760595031590365
0,1.543344497680664,0.0012276080503938538,0.0002439469820373491,0.0002439469820373491,-0.049362579841462494,-0.9462035441716895
0,2.1167960166931152,0.02633779129589764,0.007268632559136431,0.007268632559136431,-0.9403244055376032,-0.02355868900455693
70,81.17088317871094,0.008202878656170703,0.016338303838383746,0.016338303838383746,0.24352136376942887,0.7201403748642768
20,19.101768493652344,-0.026978105379865495,0.06789848726116006,0.06789848726116006,-0.5983254626682957,-0.2998629202622868
60,38.30359649658203,-0.07347632375997339,0.040585265985290594,0.040585265985290594,0.14005165993508115,-0.730990392374404
0,2.083043098449707,0.013018332146492596,0.00805165006933275,0.00805165006933275,-0.847098454214743,-0.11838786163292081
0,1.7247207164764404,0.020337055600694553,-0.005359105119526414,-0.005359105119526414,-0.19931783306850842,-0.7585386592653862
20,11.043376922607422,-0.007603421686872887,-0.02002693482212618,-0.02002693482212618,-0.09027467701944167,-0.8788096529914992
60,69.52570343017578,0.04905682283534696,0.02280209320201937,0.02280209320201937,0.1725980381433048,0.7326425788405239
30,35.08413314819336,0.1374224762847398,0.0479110301852563,0.0479110301852563,0.080785568814073,-0.05016514319602621
0,1.4078803062438965,-0.0026836130501796235,-0.014569085619290984,-0.014569085619290984,-0.14843336377395475,-0.8195785834631637
30,34.79474639892578,0.169625573578621,0.030311502517851505,0.030311502517851505,0.12933612825668614,-0.09527859186745435
100,61.361820220947266,0.16974447142082394,0.16631504323340937,0.16631504323340937,0.3234279689253964,0.20970538980502734
20,19.162174224853516,-0.0026275818133981903,0.0173828258644793,0.0173828258644793,-0.7293619272616189,-0.2455878703269967
0,1.6674998998641968,0.007602788170808677,-0.00456994516006613,-0.00456994516006613,-0.24460793049187277,-0.7302104891390632
60,14.920939445495605,0.00927995908988306,0.01673195748652299,0.01673195748652299,-0.03598825546124657,-0.9077569746943669
60,69.74229431152344,0.036318814934810054,0.020435771570934264,0.020435771570934264,0.1764690868103661,0.7492189172035949
100,83.0374526977539,0.024915697858070403,0.012492492739303957,0.012492492739303957,0.0843286527989103,0.8680737959267323
20,11.24974536895752,0.009282186562139522,-0.042317670331090226,-0.042317670331090226,0.018859648155066966,-0.8873000708449985
0,1.5602787733078003,0.0044717734574856675,0.002658794884645959,0.002658794884645959,-0.10427138829840411,-0.8807543609355454
100,51.11802673339844,-0.07083228108224926,0.107911270281327,0.107911270281327,0.2765649234886381,0.3868499491959458
0,5.125720024108887,0.0022511316255585394,-0.04546450869846406,-0.04546450869846406,-0.31911330163123197,-0.6097204168282414
0,4.4579572677612305,-0.0019159828015554842,0.025251086566551475,0.025251086566551475,-0.8685478995107747,-0.09824773300754328
0,1.634765625,0.00435558874537417,-0.012476850064561366,-0.012476850064561366,-0.23919825856401408,-0.7346897099904842
60,67.60421752929688,0.045872867007489784,0.03245852750594434,0.03245852750594434,0.2050495869780384,0.6881725471926783
0,5.491256237030029,-0.0029162346485931585,0.013477887845167942,0.013477887845167942,-0.19523646151201182,-0.7733219376695658
20,22.02943229675293,-0.010291945345414057,0.006778181884204119,0.006778181884204119,-0.06579077654318118,-0.8935277016314915
100,82.28460693359375,0.002762176099194714,0.020235877939730047,0.020235877939730047,0.11069491739376543,0.8578811467970066
40,35.71391677856445,0.026588840403677056,0.07139318497511209,0.07139318497511209,0.10210894085800068,-0.7385120985673163
20,18.807483673095703,-0.030908121693653787,0.08434653737299387,0.08434653737299387,-0.6157563972225394,-0.2603101347404329
20,32.40378952026367,-0.0041085521501174425,0.03752375129343906,0.03752375129343906,-0.6158109982481853,-0.2429441722923592
30,35.60358428955078,0.13970237641427322,0.004246963238654576,0.004246963238654576,0.09393940048596774,-0.12995264336874876
100,69.6854476928711,0.012404434205769175,-0.01772007076717377,-0.01772007076717377,0.2393956341293505,0.7181208157168868
20,19.252460479736328,-0.0023924913792718484,0.08588259372846466,0.08588259372846466,-0.6181196706305447,-0.2899937249347208
20,19.011871337890625,-0.03914291283954342,0.0832178622339978,0.0832178622339978,-0.6151010830418662,-0.2542776017272106
0,29.37166976928711,-0.15532409505465314,-0.09235685149165,-0.09235685149165,-0.10563599575315043,-0.5425485689161873
40,10.888565063476562,0.007409494293587801,-0.04510720569492535,-0.04510720569492535,-0.008117812725545107,-0.9327604142769299
10,21.97484016418457,0.012502401373237914,0.0002610707795308935,0.0002610707795308935,-0.23176673743447526,-0.7498300117722843
30,29.27371597290039,-0.028799867243443193,0.038744974783425916,0.038744974783425916,-0.33178609075100435,-0.5733522984442869
100,70.80068969726562,0.01487020674850581,-0.0036130146463186916,-0.0036130146463186916,0.2475804679831396,0.7143882448350675
30,25.47801399230957,-0.004743525775044051,0.05927299779005271,0.05927299779005271,-0.580080595850861,-0.209103182500676
20,75.65367126464844,-0.009967280465598248,-0.06723848850202045,-0.06723848850202045,-0.009988500807811445,0.8813983488414467
0,33.68190383911133,0.08253238208878957,-0.03983616313125337,-0.03983616313125337,0.20937200821349458,-0.014300163829110361
20,18.705232620239258,-0.00902457133361648,0.03246615343414663,0.03246615343414663,-0.7015397325283467,-0.2475960553781421
50,49.25509262084961,0.009346105389757896,0.17744523765214432,0.17744523765214432,0.15480477482665375,-0.5143041952054397
100,64.85227966308594,0.14221711415585198,0.12621878108374124,0.12621878108374124,0.2982105610448988,0.3076548859398178
20,19.073259353637695,-0.02605483096677403,0.0044001428056675285,0.0044001428056675285,-0.07753184845556754,-0.8901040337561282
70,73.21930694580078,-0.003437110523285176,-0.05967805648973648,-0.05967805648973648,0.1362484176050639,0.77787023020761
80,5.980275630950928,-0.047864125558623405,-0.03512600435617638,-0.03512600435617638,0.1304075766854885,0.04776667092723306
30,31.375629425048828,-0.07434361522834665,-0.06000861133764086,-0.06000861133764086,-0.06648438228105365,-0.7717240833237191
70,34.900848388671875,0.12358118067356241,-0.08221088072505785,-0.08221088072505785,-0.036115072685208006,-0.6569193852533254
60,68.97505187988281,0.01730256416172932,0.008977636641260394,0.008977636641260394,0.1487534265567933,0.8155643793825288
60,44.52359390258789,0.024875661457783364,0.03220451969950695,0.03220451969950695,-0.09809298747379533,-0.8279454111458174
100,83.50898742675781,0.024316186586459634,0.010542605891229405,0.010542605891229405,0.10788664706464571,0.8557905922635054
30,37.06724548339844,-0.10635625130136324,0.08111899877219643,0.08111899877219643,-0.6796886962009784,0.028783877661563533
60,71.11875915527344,0.047385001319429645,0.01661751542168891,0.01661751542168891,0.16766906548977834,0.7494400729928556
20,10.115751266479492,-0.010400128296512814,-0.07773084463049522,-0.07773084463049522,-0.04468319450448484,-0.8427273030413974
60,69.95048522949219,0.04808428278801511,0.028842280190205086,0.028842280190205086,0.18870664503068202,0.7056519303437119
0,2.212930917739868,0.01883032934510492,-0.0019143912897176807,-0.0019143912897176807,-0.9768884379834323,0.0015057145773529285
30,34.93771743774414,0.2090600589934455,0.042829083261099715,0.042829083261099715,0.007162314378765068,0.019633805379804033
100,69.57515716552734,0.03678412265058683,-0.040662677913099764,-0.040662677913099764,0.16146888488228078,0.7395379185577988
20,10.02212905883789,-0.005071045809198944,-0.008422995975446166,-0.008422995975446166,-0.11335996564846565,-0.8454925257261509
50,46.1767692565918,-0.07795402574486482,0.10650388207263135,0.10650388207263135,-0.09783824215532247,-0.6031184153432683
70,6.862612724304199,-0.04377064931050411,-0.0030050044476765845,-0.0030050044476765845,0.05556740958791295,0.21187615066609045
0,23.311891555786133,0.037035603503876635,0.009174108156694769,0.009174108156694769,-0.160798499307163,-0.7887413624811279
100,83.25035858154297,0.023331163483264604,0.010680171967061749,0.010680171967061749,0.10776454089327456,0.8529303817858715
10,14.357190132141113,0.009703299190707356,0.04997331400400801,0.04997331400400801,-0.26019089229080733,-0.6249704793851771
0,1.4740451574325562,0.009724600249220422,0.003540927185925457,0.003540927185925457,-0.19415207885600663,-0.7844200839455315
20,18.771257400512695,-0.021891495346531467,0.06099291648248823,0.06099291648248823,-0.6594317689204617,-0.2553583161494976
0,1.6355371475219727,0.006501452571575122,-0.011283350358471198,-0.011283350358471198,-0.24397172287070962,-0.729728119866781
20,9.881834030151367,-0.00849430375851902,-0.07596501093315113,-0.07596501093315113,-0.042998047439458946,-0.8550887969585454
